file,code,label
CWE590_Free_Memory_Not_on_Heap__free_int64_t_static_63a.c,"    int64_t * data;
",1
CWE134_Uncontrolled_Format_String__char_environment_snprintf_65a.c,"    char * data;
",1
CWE252_Unchecked_Return_Value__char_snprintf_10.c,"            SNPRINTF(data,100-strlen(SRC)-1, ""%s\n"", SRC);
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_rand_03.cpp,"                myString = new char[data];
",1
CWE457_Use_of_Uninitialized_Variable__int_11.c,"        printIntLine(data);
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_printf_16.c,"        printf(data);
",1
CWE78_OS_Command_Injection__char_file_popen_08.c,"        pipe = POPEN(data, ""w"");
",1
CWE78_OS_Command_Injection__char_environment_execl_43.cpp,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE190_Integer_Overflow__short_max_preinc_66a.c,"    short dataArray[5];
",1
CWE78_OS_Command_Injection__char_console_execl_82a.cpp,"        {
",1
CWE134_Uncontrolled_Format_String__char_console_snprintf_34.c,"            SNPRINTF(dest, 100-1, data);
",1
CWE190_Integer_Overflow__short_rand_multiply_12.c,"            short result = data * 2;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_placement_new_34.cpp,"        delete data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_declare_68a.cpp,"    {
",1
CWE467_Use_of_sizeof_on_Pointer_Type__char_14.c,"            badChar = (char *)malloc(sizeof(badChar));
",1
CWE190_Integer_Overflow__short_max_preinc_34.c,"            ++data;
",1
CWE190_Integer_Overflow__short_fscanf_multiply_05.c,"            short result = data * 2;
",1
CWE475_Undefined_Behavior_for_Input_to_API__char_15.c,"        memcpy(data + 6, data + 4, 10*sizeof(char));
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_52a.c,"{
",1
CWE457_Use_of_Uninitialized_Variable__new_double_array_no_init_17.cpp,"                printDoubleLine(data[i]);
",1
CWE190_Integer_Overflow__int64_t_fscanf_square_63a.c,"    int64_t data;
",1
CWE190_Integer_Overflow__int_connect_socket_multiply_84a.cpp,,1
CWE190_Integer_Overflow__char_rand_multiply_63a.c,"    data = ' ';
",1
CWE197_Numeric_Truncation_Error__int_listen_socket_to_short_08.c,"        short shortData = (short)data;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_fgets_82_bad.cpp,"            myString = (char *)malloc(data*sizeof(char));
",1
CWE190_Integer_Overflow__int_max_preinc_22a.c,"    data = 0;
",1
CWE190_Integer_Overflow__int64_t_max_postinc_18.c,"        data++;
",1
CWE78_OS_Command_Injection__char_file_execlp_83a.cpp,"    srand( (unsigned)time(NULL) );
",1
CWE134_Uncontrolled_Format_String__char_console_printf_10.c,"        printf(data);
",1
CWE190_Integer_Overflow__int64_t_max_preinc_16.c,"            ++data;
",1
CWE190_Integer_Overflow__int_fgets_add_43.cpp,"        int result = data + 1;
",1
CWE190_Integer_Overflow__int_connect_socket_add_62a.cpp,"        int result = data + 1;
",1
CWE78_OS_Command_Injection__char_listen_socket_execl_21.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE457_Use_of_Uninitialized_Variable__new_double_array_no_init_09.cpp,"                printDoubleLine(data[i]);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_struct_static_41.cpp,"    delete [] data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_add_65a.c,"{
",1
CWE690_NULL_Deref_From_Return__long_calloc_84_bad.cpp,"    data[0] = 5L;
",1
CWE78_OS_Command_Injection__char_file_execl_45.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE369_Divide_by_Zero__int_rand_divide_72a.cpp,"    int data;
",1
CWE369_Divide_by_Zero__int_fgets_divide_84_bad.cpp,"    printIntLine(100 / data);
",1
CWE690_NULL_Deref_From_Return__int64_t_calloc_15.c,"        data[0] = 5LL;
",1
CWE197_Numeric_Truncation_Error__int_connect_socket_to_short_05.c,"        short shortData = (short)data;
",1
CWE415_Double_Free__new_delete_int64_t_05.cpp,"        delete data;
",1
CWE563_Unused_Variable__unused_uninit_variable_char_72a.cpp,"    char data;
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_connect_socket_41.cpp,"            myString = new char[data];
",1
CWE415_Double_Free__new_delete_array_class_02.cpp,"        delete [] data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_add_03.c,"            unsigned int result = data + 1;
",1
CWE78_OS_Command_Injection__char_file_execl_10.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE415_Double_Free__new_delete_class_33.cpp,"        delete data;
",1
CWE190_Integer_Overflow__int_connect_socket_add_52a.c,"{
",1
CWE190_Integer_Overflow__int64_t_max_preinc_04.c,"            ++data;
",1
CWE415_Double_Free__new_delete_array_struct_10.cpp,"        delete [] data;
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_rand_41.cpp,"            myString = new char[data];
",1
CWE457_Use_of_Uninitialized_Variable__twointsclass_array_new_no_init_04.cpp,"            printIntLine(data[i].intOne);
",1
CWE369_Divide_by_Zero__float_rand_07.c,"            int result = (int)(100.0 / data);
",1
CWE401_Memory_Leak__struct_twoIntsStruct_realloc_65a.c,"
",1
CWE190_Integer_Overflow__short_fscanf_preinc_10.c,"            ++data;
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_short_33.cpp,"            short shortData = (short)data;
",1
CWE369_Divide_by_Zero__int_fscanf_modulo_17.c,"        printIntLine(100 % data);
",1
CWE190_Integer_Overflow__int64_t_rand_square_13.c,"            int64_t result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_alloca_16.c,"    free(data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_char_static_08.cpp,"    delete data;
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_printf_43.cpp,"    printf(data);
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_char_13.c,"        char charData = (char)data;
",1
CWE134_Uncontrolled_Format_String__char_console_printf_05.c,"        printf(data);
",1
CWE416_Use_After_Free__return_freed_ptr_09.c,"        return reversedString;
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_alloca_74a.cpp,"    map<int, twoIntsStruct *> dataMap;
",1
CWE457_Use_of_Uninitialized_Variable__struct_pointer_10.c,"        printIntLine(data->intOne);
",1
CWE78_OS_Command_Injection__char_file_popen_05.c,"        pipe = POPEN(data, ""w"");
",1
CWE401_Memory_Leak__int64_t_malloc_52a.c,"
",1
CWE190_Integer_Overflow__int64_t_fscanf_square_61a.c,"        int64_t result = data * data;
",1
CWE369_Divide_by_Zero__float_fgets_17.c,"            int result = (int)(100.0 / data);
",1
CWE190_Integer_Overflow__unsigned_int_rand_multiply_74a.cpp,"    data = 0;
",1
CWE134_Uncontrolled_Format_String__char_console_fprintf_10.c,"        fprintf(stdout, data);
",1
CWE190_Integer_Overflow__int_rand_square_51a.c,"{
",1
CWE415_Double_Free__malloc_free_struct_64a.c,"    data = NULL;
",1
CWE190_Integer_Overflow__short_max_postinc_68a.c,"    short data;
",1
CWE190_Integer_Overflow__int_fscanf_square_02.c,"            int result = data * data;
",1
CWE252_Unchecked_Return_Value__char_sscanf_05.c,"            sscanf(SRC, ""%99s\0"", data);
",1
CWE190_Integer_Overflow__short_rand_add_65a.c,"{
",1
CWE190_Integer_Overflow__unsigned_int_rand_add_09.c,"            unsigned int result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_placement_new_32.cpp,"        delete data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_char_static_04.cpp,"    delete [] data;
",1
CWE134_Uncontrolled_Format_String__char_file_fprintf_14.c,"        fprintf(stdout, data);
",1
CWE590_Free_Memory_Not_on_Heap__free_char_alloca_44.c,"    free(data);
",1
CWE190_Integer_Overflow__int64_t_fscanf_add_11.c,"            int64_t result = data + 1;
",1
CWE78_OS_Command_Injection__char_listen_socket_execl_84a.cpp,,1
CWE690_NULL_Deref_From_Return__struct_realloc_13.c,"        data[0].intOne = 1;
",1
CWE190_Integer_Overflow__unsigned_int_max_multiply_17.c,"            unsigned int result = data * 2;
",1
CWE197_Numeric_Truncation_Error__short_large_05.c,"        char charData = (char)data;
",1
CWE134_Uncontrolled_Format_String__char_console_vfprintf_84a.cpp,"    goodG2B();
",1
CWE190_Integer_Overflow__int_rand_add_83_bad.cpp,"        int result = data + 1;
",1
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_10.c,"            sprintf(dest, ""%s"", intFive);
",1
CWE476_NULL_Pointer_Dereference__struct_06.c,"        printIntLine(data->intOne);
",1
CWE78_OS_Command_Injection__char_listen_socket_execl_61a.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE197_Numeric_Truncation_Error__short_connect_socket_06.c,"        char charData = (char)data;
",1
CWE190_Integer_Overflow__int_fscanf_multiply_10.c,"            int result = data * 2;
",1
CWE190_Integer_Overflow__unsigned_int_rand_postinc_09.c,"            data++;
",1
CWE134_Uncontrolled_Format_String__char_file_snprintf_17.c,"            SNPRINTF(dest, 100-1, data);
",1
CWE190_Integer_Overflow__unsigned_int_rand_multiply_16.c,"            unsigned int result = data * 2;
",1
CWE690_NULL_Deref_From_Return__int_calloc_14.c,"        data[0] = 5;
",1
CWE401_Memory_Leak__int_realloc_74a.cpp,"{
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_square_01.c,"        unsigned int result = data * data;
",1
CWE690_NULL_Deref_From_Return__long_calloc_41.c,"    data[0] = 5L;
",1
CWE190_Integer_Overflow__char_rand_square_43.cpp,"        char result = data * data;
",1
CWE252_Unchecked_Return_Value__char_remove_16.c,"        REMOVE(""removemebad.txt"");
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_long_static_07.cpp,"    delete [] data;
",1
CWE369_Divide_by_Zero__int_fscanf_modulo_15.c,"        printIntLine(100 % data);
",1
CWE457_Use_of_Uninitialized_Variable__twointsclass_array_alloca_partial_init_04.cpp,"            printIntLine(data[i].intOne);
",1
CWE190_Integer_Overflow__short_fscanf_square_66a.c,"    short dataArray[5];
",1
CWE190_Integer_Overflow__int64_t_max_multiply_01.c,"        int64_t result = data * 2;
",1
CWE690_NULL_Deref_From_Return__long_calloc_03.c,"        data[0] = 5L;
",1
CWE690_NULL_Deref_From_Return__char_realloc_66a.c,"    char * data;
",1
CWE476_NULL_Pointer_Dereference__char_65a.c,"{
",1
CWE590_Free_Memory_Not_on_Heap__free_char_alloca_10.c,"    free(data);
",1
CWE190_Integer_Overflow__int64_t_rand_add_12.c,"            int64_t result = data + 1;
",1
CWE401_Memory_Leak__int64_t_realloc_73a.cpp,"{
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_short_13.c,"        short shortData = (short)data;
",1
CWE197_Numeric_Truncation_Error__short_listen_socket_22a.c,"        char charData = (char)data;
",1
CWE690_NULL_Deref_From_Return__int64_t_realloc_72a.cpp,"    int64_t * data;
",1
CWE401_Memory_Leak__int64_t_malloc_84a.cpp,"
",1
CWE78_OS_Command_Injection__char_connect_socket_popen_22a.c,"        pipe = POPEN(data, ""w"");
",1
CWE190_Integer_Overflow__short_fscanf_add_14.c,"            short result = data + 1;
",1
CWE190_Integer_Overflow__int_connect_socket_square_84a.cpp,,1
CWE134_Uncontrolled_Format_String__char_connect_socket_printf_33.cpp,"        printf(data);
",1
CWE369_Divide_by_Zero__float_listenSocket_32.c,"            int result = (int)(100.0 / data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_struct_declare_11.cpp,"    delete [] data;
",1
CWE369_Divide_by_Zero__int_rand_divide_21.c,"        printIntLine(100 / data);
",1
CWE369_Divide_by_Zero__int_rand_modulo_34.c,"        printIntLine(100 % data);
",1
CWE415_Double_Free__new_delete_array_long_02.cpp,"        delete [] data;
",1
CWE190_Integer_Overflow__short_max_postinc_61a.c,"        data++;
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_static_16.cpp,"    delete data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_declare_15.cpp,"    delete data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_placement_new_34.cpp,"        delete data;
",1
CWE190_Integer_Overflow__int_fscanf_square_33.cpp,"            int result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_char_declare_15.cpp,"    delete data;
",1
CWE190_Integer_Overflow__short_fscanf_preinc_31.c,"            ++data;
",1
CWE369_Divide_by_Zero__int_rand_divide_16.c,"        printIntLine(100 / data);
",1
CWE457_Use_of_Uninitialized_Variable__twointsclass_array_new_partial_init_63a.cpp,"    data = new TwoIntsClass[10];
",1
CWE563_Unused_Variable__unused_value_int64_t_04.c,"        data = 10LL;
",1
CWE369_Divide_by_Zero__int_rand_divide_83_bad.cpp,"    printIntLine(100 / data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_alloca_32.cpp,"        delete data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_multiply_04.c,"            unsigned int result = data * 2;
",1
CWE134_Uncontrolled_Format_String__char_console_printf_07.c,"        printf(data);
",1
CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__char_09.c,"            indexOfSlashInString1 = (size_t)(slashInString1 - string2);
",1
CWE457_Use_of_Uninitialized_Variable__struct_array_alloca_no_init_02.c,"                printIntLine(data[i].intOne);
",1
CWE563_Unused_Variable__unused_init_variable_struct_73a.cpp,"    twoIntsStruct data;
",1
CWE476_NULL_Pointer_Dereference__int64_t_66a.c,"    int64_t * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_alloca_63a.cpp,"    int64_t * data;
",1
CWE78_OS_Command_Injection__char_console_execl_06.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE369_Divide_by_Zero__int_listen_socket_modulo_82_bad.cpp,"    printIntLine(100 % data);
",1
CWE190_Integer_Overflow__int_listen_socket_add_08.c,"            int result = data + 1;
",1
CWE467_Use_of_sizeof_on_Pointer_Type__int_12.c,"            badInt = (int *)malloc(sizeof(badInt));
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_long_alloca_66a.cpp,"    long * dataArray[5];
",1
CWE78_OS_Command_Injection__char_listen_socket_popen_14.c,"        pipe = POPEN(data, ""w"");
",1
CWE416_Use_After_Free__malloc_free_int64_t_01.c,"    printLongLongLine(data[0]);
",1
CWE457_Use_of_Uninitialized_Variable__double_pointer_08.c,"        printDoubleLine(*data);
",1
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_66a.c,"{
",1
CWE476_NULL_Pointer_Dereference__null_check_after_deref_15.c,"        if (intPointer != NULL)
",1
CWE190_Integer_Overflow__int_rand_add_11.c,"            int result = data + 1;
",1
CWE190_Integer_Overflow__char_rand_multiply_08.c,"            char result = data * 2;
",1
CWE690_NULL_Deref_From_Return__struct_calloc_10.c,"        data[0].intTwo = 1;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_listen_socket_84a.cpp,,1
CWE78_OS_Command_Injection__char_file_execlp_21.c,"    EXECLP(COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE416_Use_After_Free__malloc_free_char_63a.c,"{
",1
CWE134_Uncontrolled_Format_String__char_console_snprintf_73a.cpp,"        if (100-dataLen > 1)
",1
CWE369_Divide_by_Zero__int_fscanf_divide_81_bad.cpp,"    printIntLine(100 / data);
",1
CWE197_Numeric_Truncation_Error__int_fscanf_to_char_34.c,"            char charData = (char)data;
",1
CWE190_Integer_Overflow__short_rand_add_11.c,"            short result = data + 1;
",1
CWE457_Use_of_Uninitialized_Variable__double_pointer_02.c,"        printDoubleLine(*data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_struct_declare_16.cpp,"    delete [] data;
",1
CWE415_Double_Free__new_delete_char_17.cpp,"        delete data;
",1
CWE415_Double_Free__new_delete_int64_t_15.cpp,"        delete data;
",1
CWE190_Integer_Overflow__int_listen_socket_add_13.c,"            int result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__free_int_alloca_82_bad.cpp,"    free(data);
",1
CWE190_Integer_Overflow__int64_t_max_preinc_66a.c,"    int64_t dataArray[5];
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_static_31.cpp,"        delete [] data;
",1
CWE190_Integer_Overflow__int64_t_fscanf_add_44.c,"        int64_t result = data + 1;
",1
CWE401_Memory_Leak__new_struct_twoIntsStruct_73a.cpp,"{
",1
CWE190_Integer_Overflow__char_rand_multiply_09.c,"            char result = data * 2;
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_alloca_66a.c,"    int64_t * dataArray[5];
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_static_34.cpp,"        delete data;
",1
CWE190_Integer_Overflow__int64_t_fscanf_multiply_17.c,"            int64_t result = data * 2;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_static_05.cpp,"    delete [] data;
",1
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_84a.cpp,,1
CWE401_Memory_Leak__new_array_struct_twoIntsStruct_53a.cpp,"
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_static_05.cpp,"    delete [] data;
",1
CWE190_Integer_Overflow__int_connect_socket_square_42.c,"        int result = data * data;
",1
CWE134_Uncontrolled_Format_String__char_console_fprintf_08.c,"        fprintf(stdout, data);
",1
CWE190_Integer_Overflow__char_fscanf_square_32.c,"            char result = data * data;
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_short_03.c,"        short shortData = (short)data;
",1
CWE401_Memory_Leak__strdup_char_82a.cpp,"    char * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_static_67a.cpp,"    int64_t * data;
",1
CWE252_Unchecked_Return_Value__char_remove_08.c,"        REMOVE(""removemebad.txt"");
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_short_44.c,"        short shortData = (short)data;
",1
CWE457_Use_of_Uninitialized_Variable__new_struct_array_partial_init_07.cpp,"                printIntLine(data[i].intTwo);
",1
CWE457_Use_of_Uninitialized_Variable__double_array_alloca_no_init_62a.cpp,"            printDoubleLine(data[i]);
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_short_05.c,"        short shortData = (short)data;
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_connect_socket_66a.cpp,"        WSADATA wsaData;
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_21.c,"            ++data;
",1
CWE78_OS_Command_Injection__char_file_popen_41.c,"        pipe = POPEN(data, ""w"");
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_fgets_51a.c,"        char inputBuffer[CHAR_ARRAY_SIZE] = """";
",1
